study_name	sample_id	subject_id	target_condition	target_condition_ontology_term_id	body_site	body_site_ontology_term_id	host_species	host_species_ontology_term_id	control	control_ontology_term_id	age	age_group	age_group_ontology_term_id	age_unit	age_unit_ontology_term_id	sex	sex_ontology_term_id	disease	disease_ontology_term_id	curator	pmid	sequencing_platform
DeCastroFonsecaM_2026	WT_2mo_7	P243	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_2mo_8	P244	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_2mo_9	P245	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_2mo_10	P246	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_1	P247	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_2	P248	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_3	P249	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_4	P250	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_5	P251	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_6	P252	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_7	P253	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_8	P254	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_9	P255	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_5mo_10	P256	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_1	P257	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_2	P258	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_3	P259	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_4	P260	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_5	P261	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_6	P262	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_7	P263	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_8	P264	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_9	P265	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_2mo_10	P266	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_1	P267	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_2	P268	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_3	P269	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_4	P270	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_5	P271	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_6	P272	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_7	P273	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_8	P274	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_9	P275	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASO_5mo_10	P276	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Case	NCIT:C49152	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_1	P277	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_2	P278	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_3	P279	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_4	P280	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_5	P281	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_6	P282	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_7	P283	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_8	P284	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_9	P285	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	WT_12mo_10	P286	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	Study Control	NCIT:C142703	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_1	Caltech_0084	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_2	Caltech_0085	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_3	Caltech_0086	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_4	Caltech_0087	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_5	Caltech_0088	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_6	Caltech_0089	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_7	Caltech_0090	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_8	Caltech_0091	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_9	Caltech_0092	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
DeCastroFonsecaM_2026	ASOaFMT_10	Caltech_0093	Parkinson Disease	NCIT:C26845	feces	UBERON:0001988	Mus musculus	NCBITaxon:10090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Kaelyn Long	41389810	IlluminaNovaSeq
