NielsenHB_2014	MH0111	LeChatelierE_2013	MH0111
NielsenHB_2014	MH0113	LeChatelierE_2013	MH0113
NielsenHB_2014	MH0114	LeChatelierE_2013	MH0114
NielsenHB_2014	MH0115	LeChatelierE_2013	MH0115
NielsenHB_2014	MH0116	LeChatelierE_2013	MH0116
NielsenHB_2014	MH0117	LeChatelierE_2013	MH0117
NielsenHB_2014	MH0118	LeChatelierE_2013	MH0118
NielsenHB_2014	MH0120	LeChatelierE_2013	MH0120
NielsenHB_2014	MH0121	LeChatelierE_2013	MH0121
NielsenHB_2014	MH0122	LeChatelierE_2013	MH0122
NielsenHB_2014	MH0123	LeChatelierE_2013	MH0123
NielsenHB_2014	MH0124	LeChatelierE_2013	MH0124
NielsenHB_2014	MH0125	LeChatelierE_2013	MH0125
NielsenHB_2014	MH0126	LeChatelierE_2013	MH0126
NielsenHB_2014	MH0127	LeChatelierE_2013	MH0127
NielsenHB_2014	MH0128	LeChatelierE_2013	MH0128
NielsenHB_2014	MH0129	LeChatelierE_2013	MH0129
NielsenHB_2014	MH0130	LeChatelierE_2013	MH0130
NielsenHB_2014	MH0132	LeChatelierE_2013	MH0132
NielsenHB_2014	MH0133	LeChatelierE_2013	MH0133
NielsenHB_2014	MH0134	LeChatelierE_2013	MH0134
NielsenHB_2014	MH0135	LeChatelierE_2013	MH0135
NielsenHB_2014	MH0136	LeChatelierE_2013	MH0136
NielsenHB_2014	MH0137	LeChatelierE_2013	MH0137
NielsenHB_2014	MH0138	LeChatelierE_2013	MH0138
NielsenHB_2014	MH0139	LeChatelierE_2013	MH0139
NielsenHB_2014	MH0140	LeChatelierE_2013	MH0140
NielsenHB_2014	MH0141	LeChatelierE_2013	MH0141
NielsenHB_2014	MH0142	LeChatelierE_2013	MH0142
NielsenHB_2014	MH0143	LeChatelierE_2013	MH0143
NielsenHB_2014	MH0144	LeChatelierE_2013	MH0144
NielsenHB_2014	MH0145	LeChatelierE_2013	MH0145
NielsenHB_2014	MH0146	LeChatelierE_2013	MH0146
NielsenHB_2014	MH0147	LeChatelierE_2013	MH0147
NielsenHB_2014	MH0148	LeChatelierE_2013	MH0148
NielsenHB_2014	MH0149	LeChatelierE_2013	MH0149
NielsenHB_2014	MH0151	LeChatelierE_2013	MH0151
NielsenHB_2014	MH0152	LeChatelierE_2013	MH0152
NielsenHB_2014	MH0153	LeChatelierE_2013	MH0153
NielsenHB_2014	MH0154	LeChatelierE_2013	MH0154
NielsenHB_2014	MH0155	LeChatelierE_2013	MH0155
NielsenHB_2014	MH0156	LeChatelierE_2013	MH0156
NielsenHB_2014	MH0157	LeChatelierE_2013	MH0157
NielsenHB_2014	MH0158	LeChatelierE_2013	MH0158
NielsenHB_2014	MH0159	LeChatelierE_2013	MH0159
NielsenHB_2014	MH0160	LeChatelierE_2013	MH0160
NielsenHB_2014	MH0162	LeChatelierE_2013	MH0162
NielsenHB_2014	MH0163	LeChatelierE_2013	MH0163
NielsenHB_2014	MH0164	LeChatelierE_2013	MH0164
NielsenHB_2014	MH0165	LeChatelierE_2013	MH0165
NielsenHB_2014	MH0166	LeChatelierE_2013	MH0166
NielsenHB_2014	MH0167	LeChatelierE_2013	MH0167
NielsenHB_2014	MH0168	LeChatelierE_2013	MH0168
NielsenHB_2014	MH0169	LeChatelierE_2013	MH0169
NielsenHB_2014	MH0170	LeChatelierE_2013	MH0170
NielsenHB_2014	MH0172	LeChatelierE_2013	MH0172
NielsenHB_2014	MH0173	LeChatelierE_2013	MH0173
NielsenHB_2014	MH0174	LeChatelierE_2013	MH0174
NielsenHB_2014	MH0175	LeChatelierE_2013	MH0175
NielsenHB_2014	MH0177	LeChatelierE_2013	MH0177
NielsenHB_2014	MH0178	LeChatelierE_2013	MH0178
NielsenHB_2014	MH0179	LeChatelierE_2013	MH0179
NielsenHB_2014	MH0180	LeChatelierE_2013	MH0180
NielsenHB_2014	MH0181	LeChatelierE_2013	MH0181
NielsenHB_2014	MH0182	LeChatelierE_2013	MH0182
NielsenHB_2014	MH0183	LeChatelierE_2013	MH0183
NielsenHB_2014	MH0184	LeChatelierE_2013	MH0184
NielsenHB_2014	MH0185	LeChatelierE_2013	MH0185
NielsenHB_2014	MH0186	LeChatelierE_2013	MH0186
